Discounted_price_in_Flipkart,Product_name_in_Flipkart,Retail_price_in_Flipkart,uniq_id,Discounted_price_in_Amazon,Product_name_in_Amazon,Retail_price_in_Amazon,Retail_price_diff,discounted_price_diff
299.0,"Shop Rajasthan Casual, Formal Printed Women's Kurti",1099.0,02863898376b6f659f56f7ad4de318db,374,"Shop Rajasthan Casual, Formal Printed Women's Kurti",1081,-18.0,75.0
399.0,Shop Rajasthan Casual Printed Women's Kurti,1399.0,9a24b422848c5fa70642131b3c5dd45a,493,Shop Rajasthan Casual Printed Women's Kurti,1383,-16.0,94.0
450.0,"Shop Rajasthan Casual, Formal Printed Women's Kurti",899.0,34d102251770692a62be6ed2c045f0b3,513,"Shop Rajasthan Casual, Formal Printed Women's Kurti",892,-7.0,63.0
399.0,"Shop Rajasthan Casual, Formal Printed Women's Kurti",1099.0,8e837df4369aa3073003e06ea28337fe,439,"Shop Rajasthan Casual, Formal Printed Women's Kurti",1092,-7.0,40.0
349.0,"Shop Rajasthan Casual, Formal Embroidered, Printed Women's Kurti",1099.0,fc0ba9fa2153552d5bc1eacff2018aed,387,"Shop Rajasthan Casual, Formal Embroidered, Printed Women's Kurti",1081,-18.0,38.0
149.0,Casotec Plexible LED Light 275013 Led Light USB Led Light,499.0,25953511c38284a4cef6ac0d5ca010dc,188,Casotec Plexible LED Light 275013 Led Light USB Led Light,480,-19.0,39.0
170.0,Crystle Crstl - Pink Crystle01 USB Led Light,300.0,eedee8680f0ed35dcf612c6774affe83,207,Crystle Crstl - Pink Crystle01 USB Led Light,292,-8.0,37.0
649.0,Dragon Super fast Mini Hi-Speed Rechargeable USB USB Fan,1499.0,4d5f1ed8544d2c48f2a218e979892177,745,Dragon Super fast Mini Hi-Speed Rechargeable USB USB Fan,1480,-19.0,96.0
350.0,N K Computers 4 In 1 Multiple U563 USB USB Hub,599.0,9ad28ae65cb8d9fd5210233d5078fd66,418,N K Computers 4 In 1 Multiple U563 USB USB Hub,585,-14.0,68.0
799.0,Shadow Fax Table Air Fan Cooler USB USB Fan,1299.0,2019a1b52068af0b8c02df87f36af6cd,961,Shadow Fax Table Air Fan Cooler USB USB Fan,1298,-1.0,162.0
799.0,Spalding NBA Cyclone Basketball -   Size: 5,799.0,1e8157fa6a1dfdb4d4e0e7fdc6fcc6be,906,Spalding NBA Cyclone Basketball -   Size: 5,783,-16.0,107.0
990.0,"Li-Ning ABQJ064-2S Basketball -   Size: 7,  Diameter: 24.25 cm",990.0,812178e61f4b5fc9162c684623d500ad,1202,"Li-Ning ABQJ064-2S Basketball -   Size: 7,  Diameter: 24.25 cm",975,-15.0,212.0
99.0,RRP Flexible Dg-101 USB Led Light,399.0,6f624a7d3fe6f9504ef1f9e2610c2021,128,RRP Flexible Dg-101 USB Led Light,380,-19.0,29.0
949.0,Techone+ Flexible SE122104-GREEN USB Led Light,1299.0,0664522b1e49c379c4e612ca3cf82b64,1159,Techone+ Flexible SE122104-GREEN USB Led Light,1298,-1.0,210.0
499.0,Sygtech CL-11 CB-155 USB Cigarette Lighter,599.0,61146bb38e23ad71b9ecfeff5d1c4f3e,582,Sygtech CL-11 CB-155 USB Cigarette Lighter,597,-2.0,83.0
249.0,Techone+ Flexible SE122102-BLUE USB Led Light,499.0,021eb5abd75c5e33c996c2cfebfa3047,303,Techone+ Flexible SE122102-BLUE USB Led Light,494,-5.0,54.0
799.0,Dizionario Mini Perfume Fan Cooling Fancoolerbl USB USB Fan,1199.0,6136976dc5a433cdf8e2559b8510bdce,1020,Dizionario Mini Perfume Fan Cooling Fancoolerbl USB USB Fan,1197,-2.0,221.0
329.0,Bigkik usb fan Flexi USB USB USB Fan,799.0,221cd612ee0f7e5f180077b041fe2857,379,Bigkik usb fan Flexi USB USB USB Fan,781,-18.0,50.0
149.0,Mydress Mystyle Bulb Led USB Led Light,1199.0,3a1950381659338a42668002f594a596,165,Mydress Mystyle Bulb Led USB Led Light,1179,-20.0,16.0
599.0,Angel Women Wedges,649.0,42b09e0d820a91f874fb76299fb779f6,692,Angel Women Wedges,647,-2.0,93.0
550.0,Slazenger Americana Stars Basketball -   Size: 5,550.0,709951e28c3b68e475162548644ce945,679,Slazenger Americana Stars Basketball -   Size: 5,545,-5.0,129.0
100.0,Agrima Hub Port A66 USB USB Hub,250.0,501ff642e91f45eb3f47d56836a69e26,124,Agrima Hub Port A66 USB USB Hub,245,-5.0,24.0
509.0,QP360 Kid Fan 02 MLY2200 USB USB Fan,799.0,c1b89ed997237799066937817a06597d,641,QP360 Kid Fan 02 MLY2200 USB USB Fan,781,-18.0,132.0
1795.0,Faith 10001438 Lace Up Shoes,3990.0,a0a64dfdb84380a4fcf85ef2fad4b1f3,2172,Faith 10001438 Lace Up Shoes,3983,-7.0,377.0
1790.0,Faith Formal Slip On Shoes,3930.0,94cc12c008f163dcb6d338fdab85ba84,2099,Faith Formal Slip On Shoes,3929,-1.0,309.0
1610.0,Faith 1000638 Lace Up,3590.0,5785d1d3d9d75b3890c782f0ee6f4eb4,1785,Faith 1000638 Lace Up,3589,-1.0,175.0
2690.0,Tecnia TA 422FM 4.1 Home Theatre System,4500.0,ef128da98969ae5db94031f71970ef7a,2974,Tecnia TA 422FM 4.1 Home Theatre System,4483,-17.0,284.0
599.0,Smartpower Portable Mini Rechargeable fan1 USB USB Fan,1499.0,da7086dd8726c15f7825dbada2168682,671,Smartpower Portable Mini Rechargeable fan1 USB USB Fan,1492,-7.0,72.0
249.0,Techone+ Portable SE122102-ORANGE USB Led Light,499.0,54aef7ab2f75ea05ae02e91cb60476fb,295,Techone+ Portable SE122102-ORANGE USB Led Light,492,-7.0,46.0
899.0,"Kipsta B700 S7 Basketball -   Size: 7,  Diameter: 29.5 cm",899.0,4a52c63655ffff4c3cbe098f5a68eae8,1090,"Kipsta B700 S7 Basketball -   Size: 7,  Diameter: 29.5 cm",891,-8.0,191.0
559.0,Spalding TF-150 Basketball -   Size: 7,699.0,f9999d9cdd8a9ea8d6e942f703c21173,643,Spalding TF-150 Basketball -   Size: 7,687,-12.0,84.0
949.0,Techone+ Flexible SE122104-BLUE USB Led Light,1299.0,a38778144283dbaa628e7a336543b70a,1094,Techone+ Flexible SE122104-BLUE USB Led Light,1297,-2.0,145.0
549.0,Kensington 33399EU USB USB Hub,699.0,ad08a6efe82576ab162a9336feff647f,703,Kensington 33399EU USB USB Hub,690,-9.0,154.0
399.0,"Shop Rajasthan Casual, Formal Self Design, Printed Women's Kurti",1099.0,5a504a863ba0c4c1dae128fa2d48bcb8,440,"Shop Rajasthan Casual, Formal Self Design, Printed Women's Kurti",1083,-16.0,41.0
189.0,RoyalLifestyle LED Light For Reading 003 USB Led Light,899.0,d0ba21774583bde72e1ec29b180ac410,231,RoyalLifestyle LED Light For Reading 003 USB Led Light,885,-14.0,42.0
699.0,Casotec USB Fan 275031 Portable Fan USB USB Fan,999.0,184580aa78a7e9f6f1e570562a78f9f3,820,Casotec USB Fan 275031 Portable Fan USB USB Fan,984,-15.0,121.0
249.0,JBG Home Store Embroidered Pillows Cover,499.0,2d9daf5c3d73c37370bdf37e4d3a0ec5,281,JBG Home Store Embroidered Pillows Cover,483,-16.0,32.0
1272.0,Indulgence Brocade Finish Low Women Wedges,2545.0,05b85664239737e7bcc392b13984107b,1517,Indulgence Brocade Finish Low Women Wedges,2539,-6.0,245.0
499.0,D&D Women Wedges,699.0,e6b837ab478dd1b0411c382fe9c530bf,635,D&D Women Wedges,685,-14.0,136.0
1495.0,Faith 1000142 Women Wedges,3325.0,b47ed666381abf679de0d4696130001d,1814,Faith 1000142 Women Wedges,3314,-11.0,319.0
1790.0,Metro 35 Women Wedges,1790.0,db44abaad0ab6de639e7e893c8670ef3,2318,Metro 35 Women Wedges,1783,-7.0,528.0
999.0,BellBut Lace Up Shoes,2600.0,3f0edb049f9662a3f8cbf9a01b22497e,1278,BellBut Lace Up Shoes,2582,-18.0,279.0
449.0,Techone+ Portable SE122103-WHITE USB Led Light,699.0,832a66ce379b4c98fd3d748eebd7ae4c,536,Techone+ Portable SE122103-WHITE USB Led Light,695,-4.0,87.0
250.0,AMY route 66 A5 Notebook Spiral Bound,999.0,abe69cc87108b46e1aeb2a19448633f9,275,AMY route 66 A5 Notebook Spiral Bound,996,-3.0,25.0
250.0,AMY Red Fruits A5 Notebook Spiral Bound,999.0,9de5467a5e7761f0a9d3b839449261bc,278,AMY Red Fruits A5 Notebook Spiral Bound,985,-14.0,28.0
250.0,AMY Abstract Colorful Art A5 Notebook Spiral Bound,999.0,9a50d86e547820f40d4b2816dd931512,317,AMY Abstract Colorful Art A5 Notebook Spiral Bound,991,-8.0,67.0
250.0,AMY Classic Vintage Black Car A5 Notebook Spiral Bound,999.0,d7401f9d766ca52b5dbc3598b7685d82,321,AMY Classic Vintage Black Car A5 Notebook Spiral Bound,987,-12.0,71.0
250.0,AMY Animated Girl World A5 Notebook Spiral Bound,999.0,fd52b8b429920a7b61764549740bfee9,315,AMY Animated Girl World A5 Notebook Spiral Bound,981,-18.0,65.0
250.0,AMY 3D Yellow Eye Scary Boy A5 Notebook Spiral Bound,999.0,46e721544153fcf592ff6cb7a451e273,293,AMY 3D Yellow Eye Scary Boy A5 Notebook Spiral Bound,993,-6.0,43.0
1449.0,Shoebook Genuine Leather Lace Up Shoes,2999.0,dd236ab75bae5a99c748f8c0835a9343,1755,Shoebook Genuine Leather Lace Up Shoes,2982,-17.0,306.0
549.0,24 Carat Lace Up Shoes,1500.0,22aa9f684833e1744460da634fdaf414,675,24 Carat Lace Up Shoes,1495,-5.0,126.0
999.0,Marcbeau kosher Genuine Leather Lace Up Shoes,1999.0,aecd3e115fc0153d2ca7ca24689b0bd6,1260,Marcbeau kosher Genuine Leather Lace Up Shoes,1989,-10.0,261.0
649.0,Shoebook Men's Formal Shoes Lace Up,899.0,f14bc19d464198278eea7ce032831f81,785,Shoebook Men's Formal Shoes Lace Up,881,-18.0,136.0
699.0,meSleep Animal Cushions Cover,2499.0,112a8a56ee40ee31ea06fb7ff23b5c25,848,meSleep Animal Cushions Cover,2492,-7.0,149.0
779.0,Orange Valley Men's Solid Casual Shirt,1299.0,bfd2b92649bed7b9d2f3095ca2eaa9da,991,Orange Valley Men's Solid Casual Shirt,1289,-10.0,212.0
849.0,Orange Valley Men's Solid Casual Shirt,1699.0,486a8e21961391bd01f215902d4ba99e,1010,Orange Valley Men's Solid Casual Shirt,1689,-10.0,161.0
1019.0,Orange Valley Men's Solid Casual Shirt,1699.0,c4bfdcf0b770a6d421a0a8b210860b6a,1212,Orange Valley Men's Solid Casual Shirt,1695,-4.0,193.0
1019.0,Orange Valley Men's Solid Casual Shirt,1699.0,5079bb305727360e843d88c17620db9a,1227,Orange Valley Men's Solid Casual Shirt,1689,-10.0,208.0
779.0,Orange Valley Men's Solid Casual Shirt,1299.0,c0232fa3a8eb1de082d75aab1941f5af,949,Orange Valley Men's Solid Casual Shirt,1283,-16.0,170.0
779.0,Orange Valley Men's Solid Casual Shirt,1299.0,569e98b6d5d67b26cc6badf3453a69ec,922,Orange Valley Men's Solid Casual Shirt,1297,-2.0,143.0
779.0,Orange Valley Men's Solid Casual Shirt,1299.0,1a37213906c799a37e81482916a62b91,893,Orange Valley Men's Solid Casual Shirt,1292,-7.0,114.0
779.0,Orange Valley Men's Checkered Casual Shirt,1299.0,a8f04580328f59d46344f81dfde18aeb,915,Orange Valley Men's Checkered Casual Shirt,1297,-2.0,136.0
839.0,Orange Valley Men's Solid Casual Shirt,1399.0,39b2ecc25a3fc1901049d4e32b61075f,1007,Orange Valley Men's Solid Casual Shirt,1396,-3.0,168.0
839.0,Orange Valley Men's Printed Casual Shirt,1399.0,ce49096d1fa026f2089d8355a5f98ea9,993,Orange Valley Men's Printed Casual Shirt,1387,-12.0,154.0
250.0,AMY White Cool Car A5 Notebook Spiral Bound,999.0,7dc18835fcbb1eb40e271e3d27cd5b34,299,AMY White Cool Car A5 Notebook Spiral Bound,997,-2.0,49.0
250.0,AMY Vitage Pinkl Cat A5 Notebook Spiral Bound,999.0,7614f3eb7fc729475824a7cacced556a,295,AMY Vitage Pinkl Cat A5 Notebook Spiral Bound,981,-18.0,45.0
649.0,Marcoland Casual Shoes,1590.0,7e37c58b480138a689f39c50204db836,805,Marcoland Casual Shoes,1577,-13.0,156.0
399.0,S.B Textiles Casual Solid Women's Kurti,1099.0,6e90d950d0015276d5bda9660cb5ea40,481,S.B Textiles Casual Solid Women's Kurti,1095,-4.0,82.0
749.0,E-Lyte Women Wedges,849.0,e6e92ce505279bc72414b3ffb67653d7,848,E-Lyte Women Wedges,832,-17.0,99.0
499.0,Walkaway Women Wedges,1499.0,0902c733de002448781d370d38d5f15b,578,Walkaway Women Wedges,1498,-1.0,79.0
499.0,Walkaway Women Wedges,1499.0,bed51dc04e671ac5d2ec838d229190fa,585,Walkaway Women Wedges,1493,-6.0,86.0
425.0,Shopping Karega Casual Printed Women's Kurti,979.0,3c40f4ee7e8d040650cff33866d032e0,487,Shopping Karega Casual Printed Women's Kurti,974,-5.0,62.0
425.0,Shopping Karega Casual Printed Women's Kurti,979.0,8cb6c9b4e005e0cac0480020f9e96dc6,513,Shopping Karega Casual Printed Women's Kurti,977,-2.0,88.0
325.0,Shopping Karega Casual Printed Women's Kurti,399.0,7edd9c149ff7faebca4c3a980d3a7ad0,371,Shopping Karega Casual Printed Women's Kurti,380,-19.0,46.0
425.0,Shopping Karega Casual Printed Women's Kurti,859.0,b9253aca8bc1f0dcf7ff260a0132491e,512,Shopping Karega Casual Printed Women's Kurti,842,-17.0,87.0
999.0,Chalk Studio Anastasia Women Wedges,1699.0,dfaf4940f90825ee347fe7fabc816833,1225,Chalk Studio Anastasia Women Wedges,1687,-12.0,226.0
1229.0,Xqzite Lace Up Shoes,2049.0,99d02031f5456321f7a261c6a9947d34,1482,Xqzite Lace Up Shoes,2044,-5.0,253.0
1889.0,Stylecentrum Lace Up Shoes,2699.0,50d2dcadf06da8b6574a811d0fb0fb85,2237,Stylecentrum Lace Up Shoes,2690,-9.0,348.0
1299.0,Vulcan Knight Lace Up Shoes,1499.0,a56669d794ea822d005f962c32fc672c,1625,Vulcan Knight Lace Up Shoes,1495,-4.0,326.0
250.0,AMY Karena Kapoor in Green Saree A5 Notebook Spiral Bound,999.0,221b6a723f2b949b1a6f0e1847cadb42,306,AMY Karena Kapoor in Green Saree A5 Notebook Spiral Bound,987,-12.0,56.0
250.0,AMY 3D Ninja Turtles Fighters with There Weapons A5 Notebook Spiral Bound,999.0,119ca4c0d8716a8079cf22e6cdc1c48e,321,AMY 3D Ninja Turtles Fighters with There Weapons A5 Notebook Spiral Bound,995,-4.0,71.0
250.0,AMY Fantasy Art 1 A5 Notebook Spiral Bound,999.0,15a859f42cc85f2ee61f5db50e1d107a,322,AMY Fantasy Art 1 A5 Notebook Spiral Bound,980,-19.0,72.0
529.0,Grafion Women Wedges,1449.0,276bae6f26eceb7e6805b71837e96aed,664,Grafion Women Wedges,1441,-8.0,135.0
1199.0,Fashnopolism Women Wedges,1199.0,ba2c3c10eaeea0fa5eebbd65d8e67011,1497,Fashnopolism Women Wedges,1188,-11.0,298.0
499.0,2 Dost Women Wedges,1099.0,237e586616e07088c6ee26151ea7cd2b,618,2 Dost Women Wedges,1093,-6.0,119.0
399.0,Hitanksha Harshit Women Wedges,499.0,ef27a3eb0469e764d9fb63fa9913ffb6,440,Hitanksha Harshit Women Wedges,493,-6.0,41.0
219.0,Shreenathprint Casual Printed Women's Kurti,398.0,9ebb154212779cd526cd61857d434d78,253,Shreenathprint Casual Printed Women's Kurti,396,-2.0,34.0
3200.0,Kanabis Women Wedges,3200.0,984f2908c2dde2e13bcb2a00d623df3e,3728,Kanabis Women Wedges,3181,-19.0,528.0
499.0,Kielz Women Wedges,999.0,86a91e1b3f2c26b0ea601899720ba805,565,Kielz Women Wedges,992,-7.0,66.0
449.0,Foot Jewel Heel Brown Party Slip On Women Wedges,999.0,2191c751fb495667c1942a7953b66089,521,Foot Jewel Heel Brown Party Slip On Women Wedges,991,-8.0,72.0
1299.0,Karnavati Lace Up Shoes,1299.0,a9d2ff89016de61cdebbeacd643b7952,1553,Karnavati Lace Up Shoes,1293,-6.0,254.0
1299.0,Karnavati Lace Up Shoes,1299.0,877c098476a1c43c1e3c40b214ca3e15,1587,Karnavati Lace Up Shoes,1284,-15.0,288.0
1149.0,Karnavati Lace Up Shoes,1249.0,957ecbc09e5153b405f922448f5e44db,1451,Karnavati Lace Up Shoes,1239,-10.0,302.0
1199.0,Zoot24 Lace Up Shoes,2699.0,84876b3c2acfd02cd6c66d7300f64ef1,1335,Zoot24 Lace Up Shoes,2683,-16.0,136.0
1449.0,Lippy Black Lace Up Shoes,2899.0,84f2a8f3b4135a214852c22e47f80937,1615,Lippy Black Lace Up Shoes,2897,-2.0,166.0
1099.0,ZarceeZ Lace Up Shoes,2999.0,8e6b43bd64e5501f346741d1eada394b,1343,ZarceeZ Lace Up Shoes,2992,-7.0,244.0
1099.0,ZarceeZ Lace Up Shoes,2999.0,190a90a96007bfb9a81eeb554e8ef5a3,1284,ZarceeZ Lace Up Shoes,2983,-16.0,185.0
1099.0,ZarceeZ Lace Up Shoes,2999.0,8f4986857a35ce68e6eae327a3ebd5c4,1411,ZarceeZ Lace Up Shoes,2996,-3.0,312.0
1519.0,Bruno Manetti 1475 Lace Up Shoes,3799.0,f2a8b20fcb777f742049375975e8dbb4,1942,Bruno Manetti 1475 Lace Up Shoes,3782,-17.0,423.0
599.0,Dressberry Women Wedges,1199.0,dada770dc16676020c938708bae73bdd,766,Dressberry Women Wedges,1196,-3.0,167.0
6799.0,Hoopoe Decor Large Wall Sticker,8999.0,2319add3d3c2a72ccd9ec9b6026b484e,8285,Hoopoe Decor Large Wall Sticker,8998,-1.0,1486.0
5499.0,Hoopoe Decor Large Wall Sticker,7299.0,978b8085cf62480064058f9708f82244,7091,Hoopoe Decor Large Wall Sticker,7286,-13.0,1592.0
8499.0,Hoopoe Decor Large Wall Sticker,11299.0,bd74e895221de4441dc3725269d712ca,9616,Hoopoe Decor Large Wall Sticker,11284,-15.0,1117.0
6499.0,Hoopoe Decor Large Wall Sticker,8599.0,f139683b7089bc2ccf47bd58f1ddcd58,7561,Hoopoe Decor Large Wall Sticker,8597,-2.0,1062.0
5279.0,WallDesign PVC Sticker,5899.0,d14f51352a348f21b303e8d9d05427bd,6515,WallDesign PVC Sticker,5883,-16.0,1236.0
5499.0,Hoopoe Decor Large Wall Sticker,7299.0,80525c84dbc09f2bbe16ec0353ee3f33,6866,Hoopoe Decor Large Wall Sticker,7295,-4.0,1367.0
12299.0,Hoopoe Decor Large Wall Sticker,16399.0,b8469bfd4e72897476dcafa6225d90cf,14623,Hoopoe Decor Large Wall Sticker,16383,-16.0,2324.0
5499.0,Hoopoe Decor Large Wall Sticker,7299.0,aef9f241ef477e1db0bc47eab9671ba3,7078,Hoopoe Decor Large Wall Sticker,7288,-11.0,1579.0
4789.0,Wallmantra Extra Large Vinyl Sticker,5268.0,e155c770d05243e6cade23e0d5b5a9a8,6011,Wallmantra Extra Large Vinyl Sticker,5264,-4.0,1222.0
6499.0,Hoopoe Decor Large Wall Sticker,8599.0,aec713f5b14b5641973b857c5672221a,8224,Hoopoe Decor Large Wall Sticker,8580,-19.0,1725.0
8099.0,Hoopoe Decor Small Wall Sticker,10799.0,4f3610da7296e9592b90d2d13bf7a0b8,9202,Hoopoe Decor Small Wall Sticker,10787,-12.0,1103.0
399.0,Rama Festive Graphic Print Women's Kurti,1399.0,5993f751b2c967e87188431320b75ba7,442,Rama Festive Graphic Print Women's Kurti,1389,-10.0,43.0
999.0,S.m.a.R.T FEET Women Wedges,1499.0,f80a073f2942e51b12932f2257a4fd3c,1234,S.m.a.R.T FEET Women Wedges,1479,-20.0,235.0
250.0,AMY smart city 2 A5 Notebook Spiral Bound,999.0,7c97b5d7a60348d853e123f9b3d1e775,298,AMY smart city 2 A5 Notebook Spiral Bound,983,-16.0,48.0
250.0,AMY Black Sports Car A5 Notebook Spiral Bound,999.0,ffc60f237daaeb865f0929e1efe8f000,314,AMY Black Sports Car A5 Notebook Spiral Bound,993,-6.0,64.0
250.0,AMY abstract rokit A5 Notebook Spiral Bound,999.0,115227419a8c8275896f2aadcdba1d37,302,AMY abstract rokit A5 Notebook Spiral Bound,981,-18.0,52.0
250.0,AMY Beautuful Diana Penty Face A5 Notebook Spiral Bound,999.0,0487bd8203cc75cfd6c3da959c00f6a1,283,AMY Beautuful Diana Penty Face A5 Notebook Spiral Bound,991,-8.0,33.0
250.0,AMY 3D Globe IN Hand A5 Notebook Spiral Bound,999.0,d87e0cb3a7e867d49bacd8cf244e4b46,287,AMY 3D Globe IN Hand A5 Notebook Spiral Bound,994,-5.0,37.0
399.0,S.B Textiles Casual Solid Women's Kurti,1099.0,fdf316f5f4248eb82ce6fc24358908a5,507,S.B Textiles Casual Solid Women's Kurti,1097,-2.0,108.0
499.0,"Shop Rajasthan Casual, Formal Embroidered, Solid Women's Kurti",1099.0,fb5496709f29c8977234835e45f42fbc,591,"Shop Rajasthan Casual, Formal Embroidered, Solid Women's Kurti",1098,-1.0,92.0
725.0,Govind Chikan Formal Solid Women's Kurti,999.0,b2569567039782979d9affd851b22273,839,Govind Chikan Formal Solid Women's Kurti,982,-17.0,114.0
359.0,Janasya Casual Printed Women's Kurti,1899.0,ecb5b8349a304c1ed86a6c8839f370e5,431,Janasya Casual Printed Women's Kurti,1887,-12.0,72.0
299.0,Janasya Casual Printed Women's Kurti,1299.0,ae75aea71f471abdc6850b2c5ade2fe1,375,Janasya Casual Printed Women's Kurti,1289,-10.0,76.0
499.0,We Desi Casual Self Design Women's Kurti,1299.0,acdf96850269917a6305ee57bf783f20,636,We Desi Casual Self Design Women's Kurti,1290,-9.0,137.0
1189.0,Pinq Chiq Women Heels,1699.0,6a54c912b95623f93624d323681e5b5a,1415,Pinq Chiq Women Heels,1682,-17.0,226.0
699.0,Marcoland Casual Shoes,1770.0,76de7bdc56e8f274482542f50a70f4d7,814,Marcoland Casual Shoes,1757,-13.0,115.0
249.0,Shoperite Black And White Singer A5 Notebook Ring Bound,499.0,d4b9e6fa8eb6e8097a960ea20fa7f900,298,Shoperite Black And White Singer A5 Notebook Ring Bound,486,-13.0,49.0
449.0,Ladies Zone Women Wedges,1499.0,ecbf74aeb793df8d463ffe5aa78b7b29,516,Ladies Zone Women Wedges,1485,-14.0,67.0
250.0,AMY 3D Incredible Hulk Angry Look A5 Notebook Spiral Bound,999.0,f7630e6d999d3a84454dd5dcc863dadc,275,AMY 3D Incredible Hulk Angry Look A5 Notebook Spiral Bound,985,-14.0,25.0
1549.0,Creative Width Decor Medium Vinyl Sticker Sticker,3099.0,a62c90342b3da7464a80b6a940380955,1900,Creative Width Decor Medium Vinyl Sticker Sticker,3087,-12.0,351.0
399.0,Gcollection Women Wedges,999.0,5cac4cf544ee3c542f8b290c9fbfb8e4,490,Gcollection Women Wedges,988,-11.0,91.0
599.0,Shibha Footwear Women Wedges,2399.0,8f3699a28c54d5f5221b3dee93354605,705,Shibha Footwear Women Wedges,2386,-13.0,106.0
699.0,Wave Walk Deuro Slip On Shoes,1958.0,938e6df21888c8f71f0b12ab6f2520f6,908,Wave Walk Deuro Slip On Shoes,1946,-12.0,209.0
999.0,IShoes Kello Loafers,2499.0,cc225972fca43ef65c6bfc62afdd47c3,1208,IShoes Kello Loafers,2495,-4.0,209.0
999.0,IShoes Kello Loafers,2499.0,db526f68185007d6680e74d78d26e734,1298,IShoes Kello Loafers,2484,-15.0,299.0
549.0,We Desi Casual Self Design Women's Kurti,1399.0,52199907c7d2c21ad10a661164f7606c,612,We Desi Casual Self Design Women's Kurti,1392,-7.0,63.0
799.0,Eego Italy Sneakers,1499.0,fc40784005b42d3fb3da108e62b58985,929,Eego Italy Sneakers,1493,-6.0,130.0
549.0,Varanga Casual Self Design Women's Kurti,1399.0,5d10ce46b9e702086c9468956ed4c043,655,Varanga Casual Self Design Women's Kurti,1392,-7.0,106.0
499.0,Ruby Metal Bangle,499.0,5f3777f9445624d2bf258d92fb1ddf4d,578,Ruby Metal Bangle,483,-16.0,79.0
599.0,Wave Walk Refined Black Casual Shoes,1499.0,c7e87aa0989b273bb6c417be25347bc0,666,Wave Walk Refined Black Casual Shoes,1484,-15.0,67.0
1650.0,Rachna Design Studio Women Wedges,2200.0,b368216e79efeeb882c9fa2ca92946df,1996,Rachna Design Studio Women Wedges,2196,-4.0,346.0
995.0,CoalBlack Women Wedges,1350.0,10be2e2cd5bfe769c3625717a34f50b2,1279,CoalBlack Women Wedges,1343,-7.0,284.0
795.0,CoalBlack Women Wedges,1000.0,7f2fd8125ccb82de558945ba4b2af423,884,CoalBlack Women Wedges,991,-9.0,89.0
1095.0,CoalBlack Women Wedges,1499.0,b4c84676dc2253168a1cedb90fb6d583,1276,CoalBlack Women Wedges,1487,-12.0,181.0
149.0,Home Decor Line Medium Wall Sticker,249.0,cd4e658bc148499811f6e1381b5742ff,186,Home Decor Line Medium Wall Sticker,240,-9.0,37.0
1017.0,Shuberry SB-012 Women Wedges,1695.0,d850cfabb090a5457d8e962a7fe226a4,1136,Shuberry SB-012 Women Wedges,1683,-12.0,119.0
749.0,Craftsnstyles Embroidered Women's Kurti,949.0,254eaacb02daf687711f5ce4e8a8e175,937,Craftsnstyles Embroidered Women's Kurti,946,-3.0,188.0
549.0,Indigocart Casual Embroidered Women's Kurti,1599.0,1c20720d933bfb6138ddc88e71930889,640,Indigocart Casual Embroidered Women's Kurti,1582,-17.0,91.0
999.0,Raw Hide Women Wedges,1299.0,88b5b2486fa4853cce7c459e3fb456a8,1173,Raw Hide Women Wedges,1294,-5.0,174.0
599.0,Shibha Footwear Women Wedges,2220.0,7839269ea00c9881a41711f6c67d19d3,712,Shibha Footwear Women Wedges,2202,-18.0,113.0
399.0,Revinfashions Formal Striped Women's Kurti,999.0,0cc42dbb51e8fc5d7770abf0bc1e4826,467,Revinfashions Formal Striped Women's Kurti,981,-18.0,68.0
579.0,Lookslady Formal Striped Women's Kurti,1999.0,7ce6c7bc6bfbb4b73321b5fa258dcd01,736,Lookslady Formal Striped Women's Kurti,1987,-12.0,157.0
349.0,"Shop Rajasthan Casual, Formal Striped, Printed Women's Kurti",999.0,26b02408734db68b807a5875aba9f8de,404,"Shop Rajasthan Casual, Formal Striped, Printed Women's Kurti",994,-5.0,55.0
1199.0,Anchy Striped Women's Kurti,2999.0,b55cbae7a84a9060c3f428bdf62d2faf,1392,Anchy Striped Women's Kurti,2979,-20.0,193.0
910.0,Thraya Casual Striped Women's Kurti,1299.0,8047f24fa4c8c87945575b71f6d2b960,1129,Thraya Casual Striped Women's Kurti,1296,-3.0,219.0
349.0,TeeMoods Casual Woven Women's Kurti,1499.0,72e9b1e6e3509bfa87da33905e791128,410,TeeMoods Casual Woven Women's Kurti,1496,-3.0,61.0
299.0,Nandy Casual Striped Women's Kurti,850.0,884a0203c40b688e1014da40d4c333a7,346,Nandy Casual Striped Women's Kurti,830,-20.0,47.0
735.0,D2Nine Casual Printed Women's Kurti,1399.0,0abf09b268b852d5de205f8257e00372,853,D2Nine Casual Printed Women's Kurti,1382,-17.0,118.0
1999.0,Moladz Osritch Lace Up Shoes,3999.0,ac9f785b417feed54cf9213d0caaaf29,2387,Moladz Osritch Lace Up Shoes,3998,-1.0,388.0
2299.0,Mactree Genuine Leather Lace Up Shoes,5099.0,5672716c365c128dbf508d5bcb18fba8,2984,Mactree Genuine Leather Lace Up Shoes,5085,-14.0,685.0
999.0,Lepot Party Wear Shoes,1750.0,db48e9496c84ff26cc1c34af36d1e0f6,1271,Lepot Party Wear Shoes,1732,-18.0,272.0
